141667	451
168530	452
208386	453
164886	454
196448	455
230195	456
210835	457
94075	458
29686	459
215180	460
33142	461
3144	462
212316	463
110550	464
238840	465
183512	466
224590	467
200984	468
90260	469
8690	470
6416	471
167162	472
235202	473
113736	474
74110	475
83794	476
44820	477
249200	478
179246	479
220834	480
48725	481
172841	482
10442	483
52827	484
164745	485
247833	486
87250	487
245815	488
100197	489
58617	490
139314	491
110878	492
145722	493
8834	494
18813	495
86877	496
45309	497
12833	498
25284	499
165617	500
111439	501
79151	502
131484	503
197685	504
127560	505
112751	506
88519	507
174042	508
67854	509
175545	510
119062	511
28156	512
44884	513
31709	514
101359	515
20984	516
198558	517
204974	518
87858	519
180107	520
179258	521
107220	522
67552	523
185697	524
33830	525
249064	526
223263	527
145269	528
43698	529
146105	530
42130	531
58824	532
219217	533
32003	534
150324	535
210556	536
10477	537
17205	538
298	539
180552	540
215870	541
156342	542
3691	543
183746	544
1585	545
183287	546
149081	547
109549	548
14437	549
116767	550
87984	551
166123	552
111118	553
174489	554
38495	555
66692	556
151125	557
224999	558
193216	559
235028	560
246754	561
31811	562
2383	563
239003	564
203172	565
113549	566
90929	567
215802	568
174940	569
54389	570
41413	571
33203	572
197638	573
201409	574
10396	575
20461	576
26506	577
35249	578
24121	579
55	580
147338	581
11628	582
3314	583
36935	584
235384	585
23189	586
195135	587
72940	588
2441	589
240873	590
25550	591
226048	592
117033	593
144818	594
182827	595
10447	596
112312	597
135210	598
227994	599
69566	600
36630	601
74077	602
78907	603
45401	604
137308	605
81136	606
200026	607
249181	608
169061	609
234847	610
21106	611
122532	612
188715	613
7854	614
53997	615
232498	616
153664	617
96695	618
166340	619
130477	620
127988	621
34035	622
232581	623
250618	624
138586	625
73542	626
141451	627
186592	628
242311	629
36260	630
25351	631
91266	632
100247	633
163923	634
236639	635
7798	636
22520	637
207932	638
64158	639
187410	640
51135	641
139421	642
24383	643
8177	644
137037	645
69315	646
35533	647
48901	648
136999	649
147907	650
5542	651
6489	652
92062	653
153233	654
41928	655
9772	656
136509	657
199531	658
4262	659
163943	660
25010	661
222241	662
64242	663
172509	664
4951	665
144667	666
242190	667
18258	668
156579	669
107929	670
246776	671
21603	672
215984	673
6522	674
45853	675
70465	676
75929	677
155312	678
177900	679
51953	680
101562	681
223676	682
95213	683
13832	684
34934	685
56552	686
159541	687
32569	688
84975	689
15753	690
33103	691
32669	692
190450	693
224581	694
4722	695
124965	696
27158	697
222167	698
220887	699
171986	700
108156	701
232419	702
74560	703
143820	704
195616	705
71897	706
194687	707
35420	708
12450	709
137223	710
73506	711
134687	712
158551	713
74457	714
1133	715
33254	716
110680	717
198392	718
153200	719
111184	720
196422	721
74872	722
69936	723
136109	724
165291	725
126493	726
220229	727
146484	728
116126	729
26567	730
138786	731
218115	732
44062	733
13645	734
115270	735
87460	736
222405	737
137576	738
134738	739
27936	740
3470	741
4964	742
194223	743
23304	744
227426	745
174823	746
1866	747
1505	748
18066	749
173440	750
206688	751
40400	752
103878	753
126638	754
213733	755
18618	756
242096	757
208	758
161093	759
91046	760
22142	761
176886	762
174269	763
206889	764
153051	765
149820	766
20028	767
246623	768
179895	769
154313	770
167627	771
48624	772
18851	773
152563	774
34461	775
224879	776
140744	777
242371	778
10696	779
49359	780
106540	781
224458	782
96815	783
103575	784
151875	785
81641	786
21308	787
103842	788
168550	789
84842	790
53727	791
75205	792
227018	793
3893	794
17770	795
117297	796
163166	797
19530	798
33378	799
1213	800
77886	801
118488	802
151229	803
1243	804
25822	805
134725	806
72189	807
27527	808
3053	809
123532	810
7151	811
249223	812
164945	813
233915	814
174395	815
16095	816
7167	817
146340	818
193529	819
13501	820
13501	821
35199	822
172217	823
4936	824
205208	825
138429	826
180253	827
237469	828
224315	829
1204	830
229999	831
19239	832
100476	833
50379	834
181493	835
36974	836
171221	837
27991	838
216778	839
18539	840
243690	841
187327	842
198967	843
232685	844
2023	845
25650	846
242419	847
24695	848
250030	849
24618	850
157732	851
100255	852
24618	853
7108	854
143048	855
143669	856
65179	857
236666	858
99408	859
20022	860
243866	861
65358	862
196630	863
56657	864
241072	865
35375	866
35065	867
118872	868
945	869
151670	870
207810	871
185227	872
55113	873
136352	874
73929	875
19081	876
136974	877
140453	878
131572	879
23344	880
70190	881
244390	882
51805	883
138496	884
78582	885
10895	886
23295	887
221799	888
8410	889
141075	890
79681	891
43328	892
22495	893
68280	894
13869	895
64825	896
249924	897
111929	898
239666	899
6404	900
113767	901
175081	902
54623	903
33031	904
17639	905
167942	906
191962	907
206397	908
249393	909
12174	910
248096	911
151672	912
46837	913
109813	914
177446	915
185492	916
949	917
196464	918
48796	919
16854	920
109208	921
251668	922
130922	923
84303	924
238729	925
216487	926
76175	927
248437	928
53785	929
80685	930
48	931
54931	932
5233	933
109831	934
103961	935
36997	936
81763	937
24372	938
205380	939
206494	940
203852	941
171731	942
209759	943
52402	944
202062	945
174484	946
219365	947
226299	948
62833	949
59259	950
193445	951
86175	952
2923	953
150454	954
138035	955
225679	956
197302	957
145934	958
122103	959
93581	960
87527	961
29143	962
212555	963
123129	964
113599	965
200460	966
5391	967
92009	968
56285	969
73637	970
18787	971
141271	972
25245	973
77984	974
146284	975
194445	976
38132	977
124761	978
49256	979
127336	980
192551	981
46081	982
197039	983
14991	984
77288	985
65624	986
122690	987
219803	988
46261	989
97523	990
34136	991
52075	992
212068	993
233819	994
98694	995
237458	996
121760	997
16512	998
236214	999
122963	1000
141492	1001
154204	1002
39884	1003
113212	1004
810	1005
25694	1006
144889	1007
20282	1008
39791	1009
189505	1010
101272	1011
250994	1012
73171	1013
74892	1014
88954	1015
198061	1016
161390	1017
5271	1018
236883	1019
22901	1020
231505	1021
158830	1022
27233	1023
24292	1024
557	1025
144213	1026
167822	1027
21437	1028
67274	1029
138253	1030
220517	1031
67009	1032
44084	1033
81320	1034
206793	1035
125762	1036
74073	1037
114956	1038
22957	1039
7861	1040
1763	1041
249037	1042
208228	1043
39083	1044
93485	1045
190804	1046
67603	1047
98541	1048
58190	1049
3212	1050
87720	1051
40498	1052
237037	1053
69993	1054
248930	1055
41765	1056
33326	1057
53817	1058
37608	1059
116160	1060
99305	1061
248682	1062
84140	1063
17235	1064
218018	1065
54173	1066
49428	1067
81552	1068
192656	1069
966	1070
228568	1071
30305	1072
111208	1073
145132	1074
108110	1075
897	1076
101418	1077
122048	1078
249592	1079
110889	1080
48425	1081
76290	1082
124678	1083
161901	1084
11988	1085
66513	1086
31715	1087
212448	1088
133038	1089
140945	1090
162590	1091
252033	1092
14339	1093
133664	1094
136051	1095
6497	1096
44880	1097
153638	1098
117973	1099
31496	1100
29082	1101
176339	1102
26160	1103
215322	1104
59183	1105
234198	1106
218592	1107
37425	1108
117859	1109
64854	1110
60014	1111
238808	1112
36762	1113
94320	1114
44433	1115
45864	1116
239613	1117
185071	1118
67096	1119
55626	1120
89207	1121
119068	1122
234458	1123
176883	1124
193225	1125
208271	1126
231528	1127
17223	1128
42406	1129
9093	1130
131798	1131
205500	1132
238778	1133
249962	1134
111690	1135
154157	1136
223074	1137
35797	1138
21759	1139
142021	1140
11885	1141
160371	1142
14711	1143
237764	1144
23678	1145
54464	1146
749	1147
162823	1148
144949	1149
190102	1150
100947	1151
171167	1152
2971	1153
135484	1154
153523	1155
180833	1156
36771	1157
8955	1158
145287	1159
21470	1160
73735	1161
106645	1162
160905	1163
36096	1164
92756	1165
17938	1166
122193	1167
199633	1168
239298	1169
519	1170
143180	1171
28560	1172
227756	1173
178320	1174
142386	1175
39379	1176
191353	1177
1711	1178
103972	1179
19132	1180
10197	1181
202067	1182
111083	1183
66012	1184
97340	1185
5345	1186
84692	1187
251199	1188
173204	1189
209212	1190
26207	1191
77771	1192
114849	1193
221072	1194
116709	1195
50397	1196
124515	1197
1528	1198
128075	1199
243154	1200
12946	1201
135175	1202
64522	1203
207686	1204
39535	1205
105878	1206
163891	1207
191323	1208
57128	1209
95183	1210
142703	1211
72922	1212
15831	1213
53946	1214
28562	1215
244524	1216
272	1217
59394	1218
79784	1219
230464	1220
39067	1221
20347	1222
63575	1223
58995	1224
33319	1225
32931	1226
142738	1227
46315	1228
119695	1229
176439	1230
100709	1231
6676	1232
12296	1233
85737	1234
33970	1235
14325	1236
114259	1237
6139	1238
248502	1239
79355	1240
166126	1241
90021	1242
117972	1243
19217	1244
134468	1245
239514	1246
228107	1247
153302	1248
138856	1249
179684	1250
187531	1251
78755	1252
5287	1253
88980	1254
84612	1255
110710	1256
246909	1257
18128	1258
18710	1259
216213	1260
53670	1261
90862	1262
137960	1263
81602	1264
187190	1265
180307	1266
189893	1267
51678	1268
25384	1269
87057	1270
180302	1271
221656	1272
54334	1273
112695	1274
103850	1275
244508	1276
186558	1277
164993	1278
149490	1279
147298	1280
24242	1281
92571	1282
192658	1283
175055	1284
33441	1285
132382	1286
183172	1287
65600	1288
1367	1289
127419	1290
130667	1291
163100	1292
159771	1293
63052	1294
84325	1295
139021	1296
195472	1297
189961	1298
211177	1299
102619	1300
32816	1301
180364	1302
78377	1303
173933	1304
160456	1305
70388	1306
220721	1307
226104	1308
27602	1309
110585	1310
137286	1311
90193	1312
239477	1313
44016	1314
25447	1315
18906	1316
94270	1317
52294	1318
61197	1319
165659	1320
220516	1321
50035	1322
185740	1323
72103	1324
159594	1325
65018	1326
34858	1327
58174	1328
190272	1329
166645	1330
215064	1331
190442	1332
185234	1333
56605	1334
200815	1335
99324	1336
49793	1337
221005	1338
36283	1339
133963	1340
187091	1341
9147	1342
235688	1343
78154	1344
199242	1345
241094	1346
23042	1347
48772	1348
202513	1349
62944	1350
25198	1351
103360	1352
42582	1353
142132	1354
131114	1355
59147	1356
84467	1357
78607	1358
113584	1359
32237	1360
72355	1361
11925	1362
15978	1363
165694	1364
4744	1365
36528	1366
4008	1367
221489	1368
238109	1369
39080	1370
41323	1371
225008	1372
54143	1373
81994	1374
207907	1375
185458	1376
222369	1377
33615	1378
154632	1379
155954	1380
137509	1381
141993	1382
152276	1383
102738	1384
12662	1385
127677	1386
169877	1387
16902	1388
109059	1389
61982	1390
190869	1391
6925	1392
15025	1393
160621	1394
32050	1395
153812	1396
130633	1397
53624	1398
236185	1399
34281	1400
235590	1401
9206	1402
62875	1403
54608	1404
181598	1405
69582	1406
87166	1407
61849	1408
82201	1409
72259	1410
176864	1411
13150	1412
47014	1413
34085	1414
195809	1415
240591	1416
191444	1417
104153	1418
228159	1419
129503	1420
13433	1421
230387	1422
66476	1423
143921	1424
42434	1425
87294	1426
169814	1427
194159	1428
167514	1429
125063	1430
15258	1431
205546	1432
51763	1433
85528	1434
72779	1435
71733	1436
208510	1437
142436	1438
106385	1439
220295	1440
113724	1441
112163	1442
140177	1443
73702	1444
135881	1445
163394	1446
119578	1447
102636	1448
78938	1449
77007	1450
132717	1451
15696	1452
186325	1453
64448	1454
251472	1455
193006	1456
82257	1457
27557	1458
131924	1459
243727	1460
118152	1461
203158	1462
36198	1463
222964	1464
42838	1465
32874	1466
100424	1467
119501	1468
245179	1469
94157	1470
197836	1471
146898	1472
202379	1473
245921	1474
3050	1475
113548	1476
1922	1477
195807	1478
224030	1479
34245	1480
61185	1481
130529	1482
172393	1483
1415	1484
200827	1485
250668	1486
160572	1487
79598	1488
123033	1489
67544	1490
170117	1491
28275	1492
237440	1493
236292	1494
176215	1495
93353	1496
59583	1497
178458	1498
129196	1499
105105	1500
34994	1501
91041	1502
6944	1503
79102	1504
14889	1505
249994	1506
111928	1507
165475	1508
28722	1509
34266	1510
199521	1511
44946	1512
28218	1513
29961	1514
234778	1515
205243	1516
12532	1517
29963	1518
148304	1519
63147	1520
97902	1521
154974	1522
230751	1523
134131	1524
247717	1525
118663	1526
191029	1527
13659	1528
4872	1529
22237	1530
99565	1531
215303	1532
40934	1533
34627	1534
102966	1535
168284	1536
56395	1537
133325	1538
172975	1539
231015	1540
165062	1541
239873	1542
171325	1543
235016	1544
116726	1545
179831	1546
99355	1547
145110	1548
97896	1549
154825	1550
139765	1551
244612	1552
80587	1553
128443	1554
252113	1555
125001	1556
104275	1557
98601	1558
83079	1559
27296	1560
148360	1561
209113	1562
69246	1563
181106	1564
209339	1565
156214	1566
86925	1567
238064	1568
234327	1569
15177	1570
185411	1571
134962	1572
222864	1573
34545	1574
64631	1575
18166	1576
50005	1577
24437	1578
129510	1579
234796	1580
153552	1581
42308	1582
123289	1583
161649	1584
38596	1585
198844	1586
37742	1587
162047	1588
168227	1589
240176	1590
103359	1591
247393	1592
49969	1593
215697	1594
187727	1595
8654	1596
165791	1597
147468	1598
213672	1599
194141	1600
158407	1601
146442	1602
234797	1603
127425	1604
16767	1605
205255	1606
209609	1607
228959	1608
68720	1609
146211	1610
238615	1611
228141	1612
134437	1613
187842	1614
191778	1615
65781	1616
120049	1617
153129	1618
229973	1619
216697	1620
126911	1621
133121	1622
229324	1623
211185	1624
75284	1625
59320	1626
44429	1627
31928	1628
226790	1629
233572	1630
43261	1631
92579	1632
22171	1633
63183	1634
180639	1635
99204	1636
94789	1637
195158	1638
24598	1639
142493	1640
204113	1641
22507	1642
33876	1643
97252	1644
184835	1645
154715	1646
18281	1647
186144	1648
5666	1649
182227	1650
140926	1651
244512	1652
116401	1653
76162	1654
55838	1655
221541	1656
146361	1657
35630	1658
239997	1659
134644	1660
228356	1661
76678	1662
210440	1663
153741	1664
125111	1665
84159	1666
23788	1667
157015	1668
71914	1669
65807	1670
194023	1671
86652	1672
103943	1673
153268	1674
111996	1675
33048	1676
59434	1677
16158	1678
81980	1679
126268	1680
29757	1681
205149	1682
93919	1683
135622	1684
36093	1685
135096	1686
37806	1687
232179	1688
188699	1689
4687	1690
1758	1691
20474	1692
170904	1693
29849	1694
18022	1695
85564	1696
1528	1697
58598	1698
92676	1699
183391	1700
6480	1701
242923	1702
42594	1703
35276	1704
140287	1705
175888	1706
190267	1707
15075	1708
37813	1709
188664	1710
34770	1711
32972	1712
139638	1713
27964	1714
110625	1715
139351	1716
249787	1717
110298	1718
142810	1719
171995	1720
58750	1721
129841	1722
239234	1723
217094	1724
182948	1725
123700	1726
162090	1727
224029	1728
128193	1729
140262	1730
113884	1731
148468	1732
100868	1733
103327	1734
12910	1735
164310	1736
91429	1737
21350	1738
175760	1739
156907	1740
184975	1741
125052	1742
212281	1743
175369	1744
192180	1745
45039	1746
177927	1747
229872	1748
142631	1749
137528	1750
140032	1751
31014	1752
2165	1753
33376	1754
223731	1755
14709	1756
21321	1757
7036	1758
143843	1759
4571	1760
115897	1761
180124	1762
82609	1763
85227	1764
107924	1765
121459	1766
9720	1767
75240	1768
22313	1769
238709	1770
37329	1771
88569	1772
204426	1773
38227	1774
53524	1775
85628	1776
127426	1777
87968	1778
119149	1779
32360	1780
27483	1781
240275	1782
165863	1783
16876	1784
96960	1785
188839	1786
4821	1787
58988	1788
240228	1789
46525	1790
224233	1791
195174	1792
124367	1793
184603	1794
30747	1795
1174	1796
108427	1797
113530	1798
187308	1799
222235	1800
68987	1801
125818	1802
97250	1803
32235	1804
13279	1805
144623	1806
222976	1807
118536	1808
36133	1809
169135	1810
13680	1811
83483	1812
18183	1813
55106	1814
118088	1815
164153	1816
124478	1817
98309	1818
193509	1819
71815	1820
166617	1821
97996	1822
49247	1823
111860	1824
24217	1825
236282	1826
181721	1827
145634	1828
148740	1829
152983	1830
38920	1831
43903	1832
18086	1833
46006	1834
237226	1835
216712	1836
218472	1837
183576	1838
14114	1839
71950	1840
170979	1841
11241	1842
6758	1843
236420	1844
1841	1845
85687	1846
215765	1847
74591	1848
14990	1849
107925	1850
103021	1851
134205	1852
182845	1853
169329	1854
147940	1855
73519	1856
183906	1857
227465	1858
23317	1859
219678	1860
79716	1861
72277	1862
163872	1863
236351	1864
224380	1865
184037	1866
54660	1867
159240	1868
240345	1869
12595	1870
70780	1871
30498	1872
68711	1873
2689	1874
79780	1875
34298	1876
96370	1877
104288	1878
231821	1879
27964	1880
17162	1881
112610	1882
184886	1883
12269	1884
135148	1885
183121	1886
7391	1887
50389	1888
66089	1889
185298	1890
116803	1891
182143	1892
97692	1893
192119	1894
34496	1895
71058	1896
146841	1897
140430	1898
13673	1899
90390	1900
31017	1901
92392	1902
47311	1903
103440	1904
96306	1905
68996	1906
159638	1907
60247	1908
80309	1909
217729	1910
117582	1911
59411	1912
201569	1913
64873	1914
204518	1915
42059	1916
18117	1917
63605	1918
192179	1919
175037	1920
10111	1921
161654	1922
8446	1923
194400	1924
134925	1925
15816	1926
182597	1927
104833	1928
70863	1929
113586	1930
73411	1931
220588	1932
95619	1933
148298	1934
89648	1935
16742	1936
23312	1937
22228	1938
33770	1939
156915	1940
172632	1941
27150	1942
87092	1943
224831	1944
167809	1945
51247	1946
182262	1947
144493	1948
237912	1949
45916	1950
187955	1951
123350	1952
69973	1953
171261	1954
142753	1955
211134	1956
29242	1957
101121	1958
123833	1959
81767	1960
79623	1961
15318	1962
119148	1963
33199	1964
231801	1965
49121	1966
134969	1967
93765	1968
56977	1969
76084	1970
21701	1971
87726	1972
86073	1973
44534	1974
110474	1975
219807	1976
174685	1977
81973	1978
204978	1979
54426	1980
35861	1981
251045	1982
92490	1983
221714	1984
142745	1985
111641	1986
65033	1987
116051	1988
84137	1989
134313	1990
32466	1991
151676	1992
53586	1993
164627	1994
237911	1995
91744	1996
142038	1997
243910	1998
208478	1999
70785	2000
185995	2001
215702	2002
130845	2003
63719	2004
96106	2005
177903	2006
42309	2007
107510	2008
29738	2009
106170	2010
126663	2011
132270	2012
192801	2013
245272	2014
205095	2015
20579	2016
191252	2017
127869	2018
229268	2019
126052	2020
57764	2021
189963	2022
69467	2023
211828	2024
132200	2025
248683	2026
209182	2027
72165	2028
5269	2029
22159	2030
119610	2031
38331	2032
102119	2033
118418	2034
195449	2035
160732	2036
229370	2037
51951	2038
123017	2039
207125	2040
5959	2041
80364	2042
16389	2043
28015	2044
181029	2045
54954	2046
2050	2047
234917	2048
991	2049
26030	2050
22767	2051
234223	2052
121241	2053
14935	2054
15333	2055
7700	2056
205706	2057
6142	2058
186814	2059
56315	2060
70415	2061
146882	2062
188210	2063
203867	2064
205632	2065
247058	2066
1673	2067
99450	2068
122927	2069
65385	2070
66048	2071
88768	2072
227528	2073
163020	2074
5215	2075
227564	2076
117536	2077
245076	2078
43587	2079
145997	2080
179010	2081
184953	2082
156751	2083
247626	2084
85837	2085
37225	2086
58086	2087
33628	2088
204912	2089
205413	2090
14707	2091
41723	2092
95068	2093
79846	2094
135680	2095
38991	2096
103648	2097
93837	2098
87318	2099
120165	2100
246902	2101
167399	2102
85204	2103
183846	2104
74513	2105
111473	2106
122316	2107
177596	2108
118638	2109
176918	2110
152082	2111
74990	2112
248375	2113
63420	2114
129362	2115
191550	2116
134178	2117
117988	2118
102000	2119
15810	2120
38928	2121
106255	2122
230423	2123
171131	2124
212803	2125
123415	2126
13721	2127
241838	2128
31932	2129
180629	2130
197270	2131
104548	2132
247542	2133
1710	2134
125877	2135
20597	2136
24419	2137
154736	2138
128380	2139
193215	2140
236258	2141
145379	2142
179049	2143
150651	2144
247968	2145
40150	2146
141677	2147
143510	2148
47705	2149
221109	2150
25429	2151
112805	2152
219070	2153
237289	2154
148965	2155
181998	2156
141855	2157
193803	2158
161756	2159
185799	2160
90562	2161
187586	2162
217669	2163
187618	2164
61871	2165
18693	2166
172726	2167
247860	2168
189490	2169
116530	2170
122123	2171
116246	2172
110305	2173
114154	2174
99259	2175
158353	2176
128302	2177
158079	2178
195164	2179
2612	2180
230348	2181
76026	2182
117103	2183
235268	2184
189098	2185
193813	2186
35411	2187
26831	2188
199184	2189
154413	2190
44235	2191
117568	2192
163219	2193
71837	2194
50489	2195
113390	2196
89981	2197
24179	2198
94559	2199
224349	2200
142838	2201
111106	2202
165135	2203
148738	2204
91613	2205
108430	2206
240175	2207
122861	2208
84091	2209
34535	2210
5555	2211
34432	2212
120772	2213
22723	2214
205452	2215
181403	2216
8992	2217
139400	2218
101563	2219
231473	2220
147307	2221
68706	2222
239333	2223
27714	2224
75413	2225
74168	2226
154529	2227
166065	2228
88053	2229
156319	2230
180237	2231
74615	2232
4999	2233
53912	2234
238004	2235
13431	2236
76549	2237
107876	2238
233359	2239
230834	2240
220605	2241
19443	2242
63741	2243
38307	2244
167132	2245
131867	2246
121663	2247
53663	2248
35995	2249
52068	2250
99621	2251
140547	2252
247181	2253
182531	2254
91028	2255
3777	2256
54027	2257
235431	2258
141009	2259
92641	2260
61119	2261
89290	2262
120161	2263
19970	2264
38633	2265
176441	2266
84840	2267
13966	2268
250314	2269
160965	2270
37032	2271
173479	2272
27293	2273
47801	2274
53439	2275
164884	2276
230058	2277
11736	2278
104846	2279
223218	2280
221287	2281
195514	2282
108270	2283
244903	2284
91558	2285
251974	2286
163973	2287
15924	2288
40857	2289
50761	2290
142164	2291
111104	2292
189030	2293
194615	2294
212166	2295
94438	2296
233351	2297
167116	2298
137566	2299
101472	2300
5260	2301
219398	2302
43424	2303
239880	2304
21265	2305
43925	2306
63345	2307
178914	2308
149359	2309
214824	2310
32489	2311
134973	2312
6783	2313
208308	2314
71312	2315
72860	2316
76592	2317
20468	2318
6655	2319
242226	2320
25336	2321
28177	2322
5705	2323
230844	2324
225693	2325
72966	2326
133751	2327
91629	2328
59573	2329
32204	2330
211098	2331
105183	2332
140400	2333
102726	2334
129458	2335
163935	2336
158906	2337
108814	2338
104039	2339
119750	2340
145557	2341
166157	2342
130666	2343
80003	2344
35813	2345
131872	2346
98988	2347
212503	2348
226762	2349
125131	2350
99469	2351
214423	2352
251621	2353
58409	2354
181113	2355
194284	2356
197285	2357
75964	2358
43438	2359
30648	2360
2443	2361
61111	2362
172514	2363
223347	2364
117240	2365
232905	2366
72096	2367
49350	2368
95791	2369
43248	2370
156029	2371
246010	2372
166803	2373
28561	2374
32632	2375
230469	2376
151887	2377
194992	2378
86927	2379
132403	2380
231472	2381
219897	2382
235920	2383
191670	2384
230893	2385
64630	2386
241799	2387
167342	2388
182856	2389
21365	2390
73904	2391
82451	2392
202835	2393
120658	2394
125269	2395
27530	2396
124291	2397
18971	2398
99012	2399
24998	2400
210902	2401
39937	2402
31666	2403
55098	2404
47288	2405
44248	2406
67959	2407
83029	2408
203624	2409
25683	2410
70330	2411
113258	2412
170935	2413
30090	2414
147053	2415
3073	2416
241938	2417
50819	2418
55903	2419
26135	2420
214034	2421
125847	2422
151484	2423
123449	2424
70386	2425
180754	2426
76454	2427
37531	2428
10293	2429
95299	2430
238743	2431
243195	2432
119107	2433
210020	2434
39904	2435
245763	2436
146318	2437
40488	2438
251917	2439
175168	2440
44933	2441
132787	2442
13875	2443
56537	2444
157460	2445
149043	2446
102981	2447
61165	2448
213498	2449
69032	2450
42732	2451
2901	2452
41945	2453
2050	2454
25763	2455
228776	2456
147517	2457
39135	2458
8113	2459
230813	2460
248935	2461
45218	2462
237233	2463
11642	2464
28094	2465
127906	2466
69588	2467
157629	2468
104903	2469
72506	2470
142173	2471
119473	2472
200300	2473
116695	2474
106280	2475
196474	2476
102941	2477
22551	2478
11124	2479
58640	2480
47374	2481
173344	2482
215723	2483
242615	2484
205120	2485
153834	2486
32	2487
141126	2488
204506	2489
402	2490
177080	2491
183724	2492
69254	2493
13642	2494
200421	2495
177449	2496
166947	2497
9767	2498
21991	2499
79507	2500
234453	2501
159210	2502
190331	2503
