29782	18877	7	164.81
5560	155	3	10.98
506	796	6	26.56
129	6019	3	8.03
724	8115	5	50.45
11990	12	5	4.15
253	3862	5	28.9
101	574	125	41
6414	103	12	21.86
105	1301	60	101.49
12174	106	12	49.14
691	1158	3	13.26
12	969	132	167.37
190	175	26	26.47
2161	867	4	27.19
162	1263	5	9.48
48897	102	3	15.01
157	883	14	40.31
3185	107	6	4.66
2768	492	6	42.21
135	2204	6	13.42
631	2265	9	70.49
160	2248	3	5.81
24358	101	3	4.33
101	2162	56	60.69
151	4430	5	19.62
42037	14	3	9.72
101	22531	6	15.31
105	40955	3	14.11
898	137	12	22.1
3012	207	10	60.03
101	24245	6	16.99
103	22661	3	7.32
25845	103	3	8.47
1477	1122	3	17.75
104	23321	4	12.6
105	23453	3	8.59
303	345	7	16.03
2020	8150	3	33.7
30177	101	4	10.47
3307	659	7	57.96
105	18697	3	6.75
57	13846	3	10.57
239	2273	3	10.51
101	17511	6	11.09
178	1382	7	20.24
102	17379	3	4.7
4281	13197	3	42.98
155	1278	16	58.49
103	34616	3	11.32
121	1700	39	162.92
4360	142	4	13.06
2758	1159	3	22.06
280	36506	5	65.56
125	190	233	651.18
4246	4609	4	48.21
141	6817	12	77.75
1873	21	3	5.26
257	4987	3	16.34
1076	3845	4	34.09
2928	773	3	19.92
106	7171	16	50.76
3951	130	3	5.25
2963	117	6	9.78
1429	1844	3	20.66
12973	12	10	22.48
117	37783	3	21.36
378	2288	6	36.53
11161	12	9	14.6
112	1309	13	12.75
104	48481	4	25.07
1660	417	5	26.16
636	1995	36	375.16
2168	14	83	165.57
19022	103	5	15.2
167	3494	4	14.32
50087	14	3	12.38
2776	127	6	12.84
138	3778	5	15.23
885	4332	3	23.57
2508	3120	5	51.71
6500	12	22	42.52
101	11132	17	45.93
161	12313	6	45.61
589	106	186	461.01
129	11970	3	13.3
505	19503	3	32.87
4	9440	14	121.8
1126	6792	3	28.53
3979	135	4	10.83
5095	206	3	14.52
147	8131	3	12.93
1391	224	3	7.13
22402	12	4	7.69
118	2544	18	60.27
18007	104	6	19.44
738	485	3	8.78
769	49659	5	87.16
7392	2772	3	35.12
173	4116	4	16.21
177	148	49	49.6
643	283	12	49.15
2208	144	3	4.25
203	797	11	36.87
12187	103	4	5.7
42610	14	3	9.72
24009	21912	15	406.17
202	178	47	109.72
2147	1308	3	21.13
15772	2016	3	39.28
4190	1143	7	70.09
1285	658	13	96.78
1056	74546	3	54.3
22297	105	7	32.23
145	2819	3	5.64
738	826	5	24.51
151	32171	3	25.61
146	2094	3	4.07
616	409	5	16.12
103	11971	4	5.54
102	12350	5	8.05
2604	14	42	48.64
1852	23077	5	76.53
60289	33763	3	77.4
492	183	6	6.14
113	6017	13	56.65
116	5613	6	17.91
43031	104	5	32.17
9991	102	9	19.35
6118	119	4	10.12
102	9861	5	5.58
107	864	45	76.44
1215	763	3	14.23
199	514	46	236.14
108	470	40	26.56
8370	6456	4	58.78
3256	152	6	21.37
704	457	4	12.93
15311	14	5	6.99
137	1702	5	7.46
10170	109	9	37.59
70238	12	3	18.81
166	922	18	66.72
1338	2730	3	22.85
101	45936	4	16.75
13	1508	8	34.78
165	2902	21	134.27
1337	345	3	10.41
17005	112	3	11.97
1822	131	10	24.98
17451	102	7	22.43
13839	8237	7	126.77
125	8282	3	9.39
1398	351	5	22.8
373	1530	3	11.63
10992	105	4	5.85
472	178	18	47.3
1585	199	3	6.58
12	28500	3	6.12
1523	146	20	82.43
3598	102	12	6.31
2068	676	5	32.97
136	5266	3	8.51
3672	109	15	38.58
362	9548	9	94.41
1721	153	4	6.54
167	367	10	11.37
64141	268	3	40.87
5947	101	15	13.77
25817	9781	4	76.9
138	641	14	21.06
225	85	8	5.17
140	3611	24	149.15
322	536	5	12.62
102	30428	6	28.38
2236	2435	3	25.38
344	779	6	22.19
102	25929	4	12.64
112	7008	3	5.23
407	205	25	91.94
3949	4044	3	32.81
10475	12	14	32.27
372	2129	9	60.5
2606	256	3	11.89
3054	756	11	102.51
3057	149	3	6.37
13418	16	3	18.2
3091	875	10	94.7
113	3043	23	87.88
142	3872	4	11.9
104	12438	6	13.12
4255	124	4	8.33
6978	12	15	21.07
12	16375	4	4.71
104	14793	3	4.3
4924	104	17	31.44
3684	112	66	415.99
201	1199	24	134.53
117	1211	32	91.46
2658	110	13	24.44
101	64002	3	13.74
1033	148	63	355.84
11618	4479	9	148.2
9318	2404	3	35.93
5003	110	4	4.79
4164	1426	9	98.79
113	6229	13	57.98
129	8829	3	10.87
2988	401	6	40.76
5611	116	3	5.27
3498	207	4	18.09
111	23698	3	14.41
1487	853	4	23.89
8	39172	7	85.01
325	4375	3	17.73
1069	2586	3	21.14
366	505	3	5.46
143	5824	3	10.24
105	10550	9	25.4
8041	103	7	9.82
529	1915	4	22.04
48505	565	4	62.17
102	10954	19	76.11
2058	786	3	17.67
1103	1397	11	91.87
3049	155	6	21.53
1518	450	6	33.25
45595	2694	3	52.05
118	7448	7	28.47
6120	267	4	26.99
4287	1652	14	172.12
2373	504	7	49.11
130	62693	4	46.04
105	15294	5	13.49
36759	14	3	8.79
21083	534	7	92.7
5061	5839	4	52.43
173	327	16	28.05
1669	103	30	23.46
142	1204	10	23.13
149	278	31	52.94
10658	12	9	13.58
113	373	28	14.95
227	5631	4	24.11
23909	104	8	39.66
7661	126	5	20.49
377	1633	18	136.1
410	491	7	24.32
17929	110	11	74.07
16907	112	4	18.33
62310	14	3	14.52
47425	101	3	10.12
1047	1702	3	18.3
120	21528	3	16.03
1042	571	4	17.77
5968	102	44	178.86
533	384	11	47.38
1723	180	14	65.5
8467	28423	3	55.45
111	257	55	25.1
5139	8157	5	72.54
140	1992	9	26.54
635	12	92	21.01
3289	122	6	12.57
13	2	24	5.75
16462	102	18	98.13
1342	137	7	11.29
1242	126	7	6.82
918	4878	3	24.73
13481	7207	3	47.4
105	30649	7	40.6
3319	207	5	24.28
109	3227	8	10.06
11226	779	4	42.8
111	2484	6	4.76
7	7894	3	15.21
103	42737	3	13.13
3923	12	15	5.64
26652	11655	5	102.5
1523	124	7	7.87
140	4493	6	23.93
111	53941	3	22.96
13933	117	4	18.43
6574	213	14	123.36
110	5995	13	48.31
111	5855	12	45.13
1585	158	3	3.91
11097	119	4	16.19
139	164	69	77.54
14357	589	9	114.72
7	1321	4	6.86
56747	12	3	14.4
20561	104	11	57.09
138	1341	22	80.64
1212	114	9	6.15
2140	131	5	8.11
12852	303	4	36.94
108	509	62	85.13
200	116	63	35.93
4	48377	4	47.75
1787	1260	3	19.73
289	408	22	99.68
107	2879	7	5.81
5207	378	4	28.91
229	233	10	11.61
37770	12	4	14.35
11770	471	11	132.89
266	7026	27	302.92
135	10324	4	20.43
2122	1143	3	20.19
101	10418	11	18.12
2568	121	11	28.98
149	5956	19	139.87
104	11534	4	5.26
101	8692	17	33.92
3943	105	12	12.91
1390	673	6	36.63
15590	106	3	6.07
1899	14	39	21.49
2919	103	17	14.45
145	6482	6	30.31
2340	4248	9	109.05
35551	2456	3	48.24
432	355	3	4.57
7239	109	4	7.05
2368	252	3	11.09
327	647	3	6.01
109	67843	3	28.12
236	1913	3	9.3
739	171	35	160.92
149	3319	12	58.78
4734	103	27	70.93
1349	383	4	16.77
1826	107	12	10.46
114	3345	5	7.12
13725	104	8	24.19
776	764	10	61.85
120	130	357	428.13
1314	2383	6	51.91
642	346	5	15.03
175	2845	3	8.25
3902	12	14	4.23
111	36563	4	28.52
2850	199	3	10.09
4353	120	4	7.09
120	939	53	180.09
1391	6979	3	30.05
236	3562	7	42.59
171	1409	12	46.04
173	1657	25	141
2523	12344	4	54.11
4419	168	20	148.43
101	14537	6	8.31
1188	124	8	7.58
1103	1096	3	15.77
12996	2019	3	37.73
3052	431	5	33.04
37629	12	3	8.67
2507	991	3	20.44
6182	12	13	12.17
115	7936	3	7.33
8261	193	7	52.68
1927	110	14	19.68
395	1057	6	27.39
1180	1662	48	574.12
2876	2585	3	27.53
139	896	6	5.37
3097	27971	3	47.78
113	17014	4	19.4
2168	9	7	18.22
200	954	22	109.32
3162	157	3	7.73
194	1682	3	6.57
4183	1	3	16.17
287	1891	3	11.04
2776	143	3	5.43
1850	14	48	37.95
229	1082	3	5.94
101	26465	3	5.09
15598	12	6	10.49
2415	1	3	12.44
139	6574	3	10.56
101	42042	4	14.93
5137	103	10	10.65
105	42770	3	14.11
501	581	172	1832.79
912	2995	4	30.55
104	27319	3	8.95
665	1409	4	21.23
4927	33073	4	72.8
167	667	5	4.72
3706	899	3	22.54
54151	112	3	23.32
57	1004	166	874.6
105	32472	3	11.58
257	1726	7	33.07
112	3116	6	7.46
155	13125	12	107.69
111	2457	15	33.12
106	3907	14	20.94
7254	110	5	11.77
1276	182	7	20.03
62847	4889	3	60.13
101	29362	6	21.62
35281	12	3	7.89
323	876	40	302.12
11953	192	3	20.32
13067	147	5	33.51
136	6264	4	15.16
8	6916	15	102.9
1367	188	7	22.02
12	42972	5	23.16
4428	1558	3	27.25
1015	213	3	5.07
563	1560	3	13.93
4140	129	5	13.68
1346	14	70	58.69
12	13681	6	8.43
12253	104	9	26.38
115	3113	29	132.88
7794	15164	3	49.04
202	1748	6	22.55
113	352	80	158.9
7936	117	3	7.63
1765	2305	3	23.46
149	323	15	14.62
104	15131	4	7.94
3594	4233	5	59.32
141	20684	6	50.12
4164	1636	10	114.92
146	4659	9	45.61
104	10643	4	4.58
111	72758	3	29.66
1387	192	4	9.15
1035	2564	3	20.94
9893	106	6	12.74
1932	405	3	13.49
139	23202	3	21.22
911	289	12	59
588	347	3	5.93
1096	808	4	20.84
130	10642	15	113.26
149	4182	4	13.23
17277	12	12	43.05
109	20683	3	11.84
42794	20554	3	67.22
1385	104	22	5.05
105	8894	15	51.36
3436	12	113	431.79
6730	112	33	213.64
36475	602	8	135.46
43870	14	3	10.88
116	6910	3	6.67
7753	110	4	8.47
11971	14	12	28.7
4676	108	6	8.91
101	13582	11	26.01
231	1484	38	285.58
105	62793	3	19.05
1282	150	8	17.61
116	2429	8	13.77
46710	101	3	10.12
616	2026	4	23.72
1733	114	7	5.98
116	308	74	139.42
296	2203	4	18.7
142	1921	16	65.5
2177	345	5	27.37
12	16354	5	7.76
6978	139	3	11.01
170	393	11	15.36
24249	146	5	43.25
149	998	5	5.1
374	843	3	8.26
108	7511	9	29.83
19881	3272	3	44.74
373	967	8	38.85
109	7379	6	15.12
102	25964	8	38.89
371	200	12	25.14
1365	14	174	430.2
7185	248	5	36.67
49343	1364	4	69.49
138	4559	8	35.19
2174	4959	17	233.04
2167	6147	3	31.94
19303	14	5	9.9
167	4859	5	24.04
828	6708	3	26.62
112	4929	4	5.86
11538	124	3	11.96
111	4269	8	17.84
6032	113	7	22.09
37510	506	3	39.18
1042	4460	3	24.9
136	346	33	63.83
670	581	3	9.11
1752	2473	3	23.89
34157	390	4	52
3672	132	3	5.82
2651	2025	3	25.34
105	32305	3	11.58
104	30191	3	10.01
108	3812	10	19.11
15221	146	4	26.68
101	29003	4	9.71
1278	155	5	7.96
8848	4406	32	601.93
225	171	17	15.96
830	248	6	17.39
7290	14	11	11.38
138	3103	5	13.17
579	339	3	5.68
124	4932	4	9.63
104	22275	4	12.09
15479	121	3	13.84
105	22391	4	13.32
1024	114	41	116.77
101	23577	12	54.97
104	39891	3	13.15
393	838	14	80.61
4669	12	22	26.18
7644	142	4	18.61
3404	199	3	11.21
304	104	193	187.19
305	476	9	29.71
778	328	3	7.05
5323	170	10	64.76
1327	102	139	382.95
18240	12	4	5.82
232	46732	3	35.7
50138	12	3	12.26
5454	11832	5	78.51
2	1955	5	6.22
125	1552	24	78.8
27105	103	3	8.93
2937	22728	3	45.48
12	17239	4	5.23
151	1929	5	10.76
101	16844	7	14.48
40139	14	4	15.95
103	6263	20	54.51
385	1299	6	29.5
106	25312	3	10.1
43505	35991	3	74.45
130	6677	4	13.86
6683	965	6	63.43
1372	109	142	699.1
348	1393	5	22.71
104	5053	7	3.93
1503	1131	3	17.94
110	28069	6	41.12
105	4937	22	57.57
221	4084	3	13.74
1168	1121	3	16.29
512	4647	3	20.76
219	3340	3	12.22
101	1177	111	126.45
102	1093	64	65.16
188	301	44	163.38
22123	835	3	37.04
283	3774	3	15.36
8	45685	6	72.87
14221	112	3	10.5
2325	105	25	32.07
101	51617	3	11.61
444	6746	4	32.78
135	1965	4	5.38
310	3383	4	22.97
133	1174	7	9.15
8555	113	3	7.27
104	2728	13	5.65
1779	233	4	13.9
5231	199	3	14.28
29639	9	4	34.26
132	3154	3	4.99
1335	112	15	18.19
128	2690	55	358.25
16148	153	10	90.93
2428	12	26	9.83
19954	124	7	52.17
449	1352	9	54.75
161	6632	8	51.39
4729	26704	6	110.99
349	1308	3	10.34
351	565	112	1002.66
9331	1086	5	56.85
1022	206	4	8.22
131	4926	5	16.69
7096	114	7	26.01
5046	118	8	26.77
